Batting Innings,Batting Position,Runs Scored,Balls Faced,Batting Strikerate,Out/NotOut,4s,6s,50s,100s,Runs in Powerplay,Runs in Middle Overs,Runs in Death Overs,Strikerate in first 20 balls,Strikerate in 20 to 30 balls,Strikerate after 30 balls,Bowling Innings,Runs Given,Balls Bowled,Wickets Taken,Economy Rate,Bowling Strikerate,3 wicket hauls,5 wicket hauls,Wickets in Powerplay,Wickets in Middle Overs,Wickets in Death Overs,Economy in Powerplay,Economy in Middle Overs,Economy in Death Overs,Catches or Runouts as Fielder,Match Result,Man of the match
1.0,6.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,-1.0,-1.0,2.0,30.0,24.0,0.0,7.5,-1.0,0.0,0.0,0.0,0.0,0.0,4.5,-1.0,10.5,0.0,0.0,0.0
2.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,-1.0,-1.0,1.0,21.0,24.0,1.0,5.25,24.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,5.25,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,34.0,24.0,1.0,8.5,24.0,0.0,0.0,0.0,0.0,1.0,10.0,14.0,5.0,0.0,0.0,0.0
2.0,2.0,2.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.67,-1.0,-1.0,1.0,25.0,25.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,22.0,24.0,0.0,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,6.0,1.0,0.0,0.0
2.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,-1.0,-1.0,1.0,29.0,24.0,1.0,7.25,24.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,9.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,29.0,24.0,0.0,7.25,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,8.0,1.0,0.0,0.0
1.0,3.0,43.0,35.0,122.86,0.0,4.0,0.0,0.0,0.0,0.0,24.0,19.0,95.0,170.0,140.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,0.0
2.0,1.0,32.0,35.0,91.43,1.0,3.0,0.0,0.0,0.0,10.0,22.0,0.0,85.0,110.0,80.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,3.0,18.0,12.0,150.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,150.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,74.0,48.0,154.17,1.0,11.0,0.0,1.0,0.0,18.0,39.0,17.0,120.0,240.0,144.44,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,1.0,9.0,9.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,100.0,-1.0,-1.0,1.0,29.0,24.0,1.0,7.25,24.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,5.0,0.0,0.0,0.0
1.0,6.0,35.0,19.0,184.21,1.0,3.0,3.0,0.0,0.0,0.0,13.0,22.0,184.21,-1.0,-1.0,2.0,27.0,19.0,2.0,8.53,9.5,0.0,0.0,0.0,1.0,1.0,-1.0,11.14,7.0,0.0,1.0,0.0
2.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,28.0,18.0,1.0,9.33,18.0,0.0,0.0,0.0,0.0,1.0,-1.0,12.5,3.0,0.0,0.0,0.0
1.0,5.0,15.0,16.0,93.75,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,93.75,-1.0,-1.0,2.0,11.0,6.0,0.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,11.0,0.0,0.0,0.0
2.0,1.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,-1.0,-1.0,1.0,17.0,18.0,1.0,5.67,18.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,5.67,0.0,0.0,0.0
2.0,2.0,3.0,6.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,-1.0,-1.0,1.0,31.0,24.0,1.0,7.75,24.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,7.75,1.0,0.0,0.0
2.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,31.0,24.0,1.0,7.75,24.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.0,8.0,0.0,0.0,0.0
1.0,1.0,23.0,18.0,127.78,1.0,3.0,1.0,0.0,0.0,12.0,11.0,0.0,127.78,-1.0,-1.0,2.0,37.0,26.0,1.0,8.54,26.0,0.0,0.0,0.0,0.0,1.0,16.29,-1.0,5.68,2.0,1.0,0.0
2.0,1.0,2.0,5.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,-1.0,-1.0,1.0,24.0,26.0,1.0,5.54,26.0,0.0,0.0,0.0,1.0,0.0,-1.0,4.5,6.0,0.0,0.0,0.0
2.0,2.0,32.0,21.0,152.38,1.0,1.0,3.0,0.0,0.0,14.0,18.0,0.0,160.0,0.0,-1.0,1.0,28.0,24.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.0,0.0,0.0,0.0
1.0,6.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,-1.0,-1.0,2.0,27.0,27.0,2.0,6.0,13.5,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,6.0,0.0,0.0,0.0
1.0,6.0,8.0,6.0,133.33,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,133.33,-1.0,-1.0,2.0,16.0,24.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,4.0,1.0,0.0,0.0
1.0,6.0,2.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.67,-1.0,-1.0,2.0,41.0,24.0,1.0,10.25,24.0,0.0,0.0,0.0,0.0,1.0,14.0,-1.0,9.0,0.0,0.0,0.0
1.0,6.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,-1.0,-1.0,2.0,20.0,23.0,3.0,5.22,7.67,1.0,0.0,0.0,3.0,0.0,-1.0,6.0,4.5,2.0,1.0,0.0
1.0,6.0,2.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.67,-1.0,-1.0,2.0,17.0,20.0,1.0,5.1,20.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,5.1,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,28.0,19.0,2.0,8.84,9.5,0.0,0.0,1.0,0.0,1.0,5.14,-1.0,11.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,15.0,24.0,0.0,3.75,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.75,1.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,17.0,18.0,0.0,5.67,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,5.67,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,35.0,24.0,1.0,8.75,24.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0,9.0,0.0,0.0,0.0
1.0,1.0,8.0,9.0,88.89,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,88.89,-1.0,-1.0,2.0,17.0,24.0,1.0,4.25,24.0,0.0,0.0,1.0,0.0,0.0,6.0,-1.0,3.67,0.0,0.0,0.0
2.0,2.0,14.0,16.0,87.5,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,87.5,-1.0,-1.0,1.0,19.0,19.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,6.0,0.0,0.0,0.0
1.0,3.0,23.0,14.0,164.29,1.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,164.29,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,3.0,41.0,30.0,136.67,0.0,2.0,1.0,0.0,0.0,0.0,23.0,18.0,125.0,160.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,17.0,17.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,100.0,-1.0,-1.0,1.0,29.0,18.0,1.0,9.67,18.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,9.67,0.0,0.0,0.0
1.0,1.0,20.0,13.0,153.85,1.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,153.85,-1.0,-1.0,2.0,14.0,24.0,2.0,3.5,12.0,0.0,0.0,0.0,0.0,2.0,-1.0,5.0,3.0,0.0,1.0,0.0
1.0,1.0,27.0,17.0,158.82,1.0,1.0,2.0,0.0,0.0,18.0,9.0,0.0,158.82,-1.0,-1.0,2.0,24.0,18.0,1.0,8.0,18.0,0.0,0.0,0.0,0.0,1.0,-1.0,16.0,4.0,0.0,0.0,0.0
1.0,0.0,29.0,19.0,152.63,1.0,3.0,1.0,0.0,0.0,29.0,0.0,0.0,152.63,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,0.0,3.0,7.0,42.86,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,42.86,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,31.0,24.0,129.17,1.0,3.0,1.0,0.0,0.0,0.0,31.0,0.0,125.0,150.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,23.0,25.0,1.0,5.52,25.0,0.0,0.0,0.0,1.0,0.0,-1.0,11.0,3.79,0.0,0.0,0.0
2.0,1.0,12.0,12.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,100.0,-1.0,-1.0,1.0,18.0,6.0,0.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,18.0,1.0,0.0,0.0
2.0,2.0,24.0,25.0,96.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,3.0,100.0,80.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,1.0,10.0,11.0,90.91,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,90.91,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,4.0,7.0,9.0,77.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,77.78,-1.0,-1.0,1.0,16.0,7.0,0.0,13.71,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,13.71,-1.0,0.0,0.0,0.0
1.0,4.0,10.0,5.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,200.0,-1.0,-1.0,2.0,8.0,6.0,0.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.0,0.0,1.0,0.0
1.0,5.0,26.0,22.0,118.18,1.0,2.0,1.0,0.0,0.0,0.0,14.0,12.0,120.0,100.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,4.0,29.0,19.0,152.63,0.0,3.0,1.0,0.0,0.0,0.0,16.0,13.0,152.63,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,4.0,9.0,15.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,60.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,5.0,15.0,17.0,88.24,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,88.24,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0
2.0,4.0,15.0,11.0,136.36,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,136.36,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,5.0,11.0,16.0,68.75,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,68.75,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,78.0,57.0,136.84,0.0,6.0,3.0,1.0,0.0,12.0,50.0,16.0,110.0,120.0,162.96,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0
2.0,1.0,55.0,44.0,125.0,1.0,4.0,2.0,1.0,0.0,4.0,51.0,0.0,80.0,190.0,142.86,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,1.0,43.0,31.0,138.71,1.0,3.0,3.0,0.0,0.0,17.0,26.0,0.0,135.0,160.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,1.0,5.0,6.0,83.33,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,83.33,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,1.0,4.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,12.0,6.0,0.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,12.0,0.0,0.0,0.0
1.0,3.0,36.0,16.0,225.0,1.0,3.0,3.0,0.0,0.0,0.0,36.0,0.0,225.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,1.0,4.0,5.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,80.0,-1.0,-1.0,1.0,23.0,18.0,0.0,7.67,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.67,0.0,0.0,0.0
2.0,1.0,14.0,13.0,107.69,1.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,107.69,-1.0,-1.0,1.0,15.0,12.0,0.0,7.5,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.5,1.0,0.0,0.0
1.0,0.0,5.0,6.0,83.33,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,83.33,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,5.0,4.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,5.0,2.0,7.0,28.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.57,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,0.0,5.0,9.0,55.56,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,55.56,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,0.0,10.0,10.0,100.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,6.0,14.0,42.86,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,42.86,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,3.0,23.0,15.0,153.33,1.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,153.33,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,2.0,12.0,14.0,85.71,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,85.71,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,0.0,11.0,14.0,78.57,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,78.57,-1.0,-1.0,1.0,16.0,12.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0,-1.0,10.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,31.0,19.0,0.0,9.79,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.0,5.08,1.0,0.0,0.0
1.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,22.0,24.0,2.0,5.5,12.0,0.0,0.0,1.0,0.0,1.0,4.0,-1.0,6.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,19.0,12.0,0.0,9.5,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,9.5,1.0,0.0,0.0
2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,-1.0,-1.0,1.0,14.0,12.0,1.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,7.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,19.0,12.0,0.0,9.5,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,9.5,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,25.0,18.0,2.0,8.33,9.0,0.0,0.0,0.0,0.0,2.0,9.0,-1.0,8.0,1.0,0.0,0.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,24.0,6.0,0.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,24.0,-1.0,-1.0,1.0,0.0,0.0
1.0,4.0,15.0,16.0,93.75,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,93.75,-1.0,-1.0,2.0,28.0,24.0,1.0,7.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,8.33,0.0,1.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,24.0,24.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,6.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,30.0,18.0,1.0,10.0,18.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,10.0,0.0,0.0,0.0
1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,14.0,12.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.0,0.0,1.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,13.0,12.0,0.0,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,6.5,0.0,0.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,10.0,6.0,0.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,10.0,0.0,0.0,0.0
2.0,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,-1.0,-1.0,1.0,24.0,24.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,6.0,1.0,0.0,0.0
2.0,3.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,-1.0,-1.0,1.0,27.0,19.0,0.0,8.53,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,8.53,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,23.0,13.0,0.0,10.62,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,10.62,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,19.0,25.0,4.0,4.56,6.25,1.0,0.0,0.0,0.0,4.0,-1.0,-1.0,4.56,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,27.0,20.0,0.0,8.1,-1.0,0.0,0.0,0.0,0.0,0.0,6.86,-1.0,11.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,30.0,18.0,1.0,10.0,18.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,10.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,31.0,25.0,1.0,7.44,25.0,0.0,0.0,0.0,0.0,1.0,12.0,-1.0,6.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,19.0,6.0,0.0,19.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,19.0,0.0,0.0,0.0
2.0,2.0,39.0,32.0,121.88,1.0,6.0,0.0,0.0,0.0,26.0,13.0,0.0,125.0,130.0,50.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,3.0,16.0,9.0,177.78,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,177.78,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,1.0,9.0,8.0,112.5,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,112.5,-1.0,-1.0,1.0,6.0,7.0,1.0,5.14,7.0,0.0,0.0,1.0,0.0,0.0,5.14,-1.0,-1.0,1.0,0.0,0.0
